dpe_classe,consommation_kwh_m2,surface_m2,annee_construction,type_logement_immeuble,departement,code_postal,longitude,latitude,source_type
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,194,63,NA,appartement,69,69008,843817.85,6516944.05,Ancien
E,237.1,35.4,1971,appartement,69,69008,845913.98,6517547.04,Ancien
C,134,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,190,60,NA,appartement,69,69008,843817.85,6516944.05,Ancien
D,190.3,42.1,1948,appartement,69,69008,844577.56,6516426.26,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,200,35.1,NA,appartement,69,69008,845929.31,6515858.17,Ancien
C,132,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,179,63,NA,appartement,69,69008,843817.85,6516944.05,Ancien
D,168,55.5,1970,appartement,69,69008,845587.85,6515713.77,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,134,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,118,67.2,NA,appartement,69,69008,844759.46,6517790.52,Ancien
C,112,57.5,NA,appartement,69,69008,845235.68,6517409.09,Ancien
D,221,47.5,NA,appartement,69,69008,845662.02,6515715.97,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,142,69,NA,appartement,69,69008,845937.41,6515632.09,Ancien
D,147,37.5,NA,appartement,69,69008,844961.76,6516901.19,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,128,78,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,193,32.4,1984,appartement,69,69008,845783.31,6517320.99,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,290,51.5,NA,appartement,69,69008,845908.88,6517342.75,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,110,110.7,NA,appartement,69,69008,844721.92,6516116.85,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,177,92,1970,appartement,69,69008,845699.6,6516545.2,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,174,71.2,1952,appartement,69,69008,844691.56,6518097.72,Ancien
D,193,95.4,NA,appartement,69,69008,844904.93,6517707.08,Ancien
C,127,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,134,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,226,57.4,NA,appartement,69,69008,845807.32,6517570.94,Ancien
C,126,95,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,77,35.7,NA,appartement,69,69008,845327.16,6517044.02,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,153,35.6,NA,appartement,69,69008,846075.95,6517257.74,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,55,94.6,NA,appartement,69,69008,843826.25,6515974.84,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,115,25.5,2011,appartement,69,69008,845131.5,6517232.79,Ancien
E,212.6,78.5,1964,appartement,69,69008,846119.51,6516215.38,Ancien
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,134,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,238,63.3,1960,appartement,69,69008,846063.34,6516343.01,Ancien
C,131,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
G,232,64,NA,maison,69,69008,845014.15,6517106.6,Ancien
C,95,69.5,NA,appartement,69,69008,845207.48,6517091.95,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,222,56,1956,appartement,69,69008,846619.65,6515886.5,Ancien
D,166,25,2013,appartement,69,69008,845131.5,6517232.79,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,222,73.4,1962,appartement,69,69008,844803.34,6517285.46,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,131,66.3,2004,appartement,69,69008,844137.51,6517015.42,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,126,95,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,234,92.2,NA,appartement,69,69008,845217.84,6517633.61,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,125,101,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,111,67.6,1996,appartement,69,69008,844759.46,6517790.52,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,176,46.4,2012,appartement,69,69008,845818.49,6516567.13,Ancien
C,130,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,206,66.8,NA,appartement,69,69008,845662.02,6515715.97,Ancien
C,134,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,126,95,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,97,42.6,2017,appartement,69,69008,845614.06,6516897.97,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,249,63,NA,appartement,69,69008,843817.85,6516944.05,Ancien
C,128,78,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,125,101,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,134,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,175,57.5,2004,appartement,69,69008,844153.74,6516999.91,Ancien
C,128,78,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,194,28.5,NA,appartement,69,69008,845627.49,6515643.06,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,300,85.5,NA,appartement,69,69008,845656.62,6515592.87,Ancien
D,167,50,NA,appartement,69,69008,845457.13,6516791.17,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,126,95,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,212,70.8,1982,appartement,69,69008,845185.47,6517607.96,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,209,36,NA,appartement,69,69008,845805.87,6515827.58,Ancien
D,193,65.2,NA,appartement,69,69008,844446.14,6516691.76,Ancien
C,130,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,289.2,79.6,1960,appartement,69,69008,844441.0625,6516593.5,Ancien
C,131,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
F,385,55.2,NA,appartement,69,69008,846272.14,6517220.87,Ancien
C,119,42.9,1925,appartement,69,69008,844881.32,6517794.39,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,221,87.5,NA,appartement,69,69008,844806.26,6517448.6,Ancien
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
F,327,66,NA,appartement,69,69008,846255.06,6516142.19,Ancien
C,134,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,105,68.8,NA,appartement,69,69008,845536.09,6516669.85,Ancien
F,302,39.2,NA,appartement,69,69008,844874.03,6517935.18,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,128,78,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,194,37.3,NA,appartement,69,69008,845160.43,6516759.37,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,207,63,NA,appartement,69,69008,843817.85,6516944.05,Ancien
C,78,88.9,2006,appartement,69,69008,844865.87,6517845.9,Ancien
C,132,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,172,80,NA,appartement,69,69008,845961.38,6515782.18,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,125,101,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,179,66.8,NA,appartement,69,69008,846090.74,6515900.89,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,208,79.5,NA,appartement,69,69008,846119.51,6516215.38,Ancien
C,126,95,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,282,NA,NA,immeuble,69,69008,843857.4,6517108.82,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,173,75.1,2004,appartement,69,69008,844137.51,6517015.42,Ancien
C,125,101,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,162.1,70.2,1970,appartement,69,69008,844831.61,6517442.09,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,270,60,NA,appartement,69,69008,843817.85,6516944.05,Ancien
C,125,101,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,134,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,131,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,150,67.5,NA,maison,69,69008,846089.66,6515877.65,Ancien
C,126,95,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,131,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,205,107.1,NA,appartement,69,69008,844614.97,6517681.14,Ancien
D,191,51.8,1957,appartement,69,69008,844997.34,6517676.83,Ancien
C,128,78,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,125,101,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,125,101,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,223,30.2,NA,appartement,69,69008,846058.52,6515901.23,Ancien
E,242,65.9,NA,appartement,69,69008,846469.77,6517071.73,Ancien
D,186,66,1972,appartement,69,69008,844765.9,6516135.44,Ancien
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,131,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,93,89.5,2000,appartement,69,69008,845149.33,6517261.42,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,213,64.6,1950,appartement,69,69008,845106.62,6517416.82,Ancien
D,217.5,60.1,1974,appartement,69,69008,844886.64,6516339.9,Ancien
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,170,70.1,2004,appartement,69,69008,844137.51,6517015.42,Ancien
C,104,63,2015,appartement,69,69008,844296.7,6516715.46,Ancien
C,130,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,123,46.5,NA,appartement,69,69008,844770.95,6517250.71,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
F,318,47.5,1960,appartement,69,69008,846255.06,6516142.19,Ancien
C,110,67.1,NA,appartement,69,69008,846705.61,6516723.34,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,97,60.5,2014,appartement,69,69008,844233.99,6516481.05,Ancien
D,187,97.8,1974,appartement,69,69008,844608.79,6517728.76,Ancien
D,158,93.1,1974,appartement,69,69008,844901.89,6516313.49,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,207,67.5,NA,appartement,69,69008,844970.06,6517587.1,Ancien
C,132,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,276,57.7,NA,appartement,69,69008,846068.57,6517270.68,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,206,36.6,NA,appartement,69,69008,845083.84,6516814.1,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,131,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,128,78,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,202.6,42,1958,appartement,69,69008,845519.01,6515847.77,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,124,64,2006,appartement,69,69008,844770.95,6517250.71,Ancien
E,264,62,NA,appartement,69,69008,843817.85,6516944.05,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,194,63,NA,appartement,69,69008,843817.85,6516944.05,Ancien
F,393,53,NA,appartement,69,69008,846272.14,6517220.87,Ancien
D,135,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,190,60,NA,appartement,69,69008,843817.85,6516944.05,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,150,92.4,NA,appartement,69,69008,844901.89,6516313.49,Ancien
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,113,76,1995,appartement,69,69008,845264.44,6517462.2,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,102,67.2,NA,appartement,69,69008,845727.2,6517260.12,Ancien
C,125,101,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,251,43.1,NA,appartement,69,69008,844816.27,6517851.62,Ancien
D,166,32,NA,appartement,69,69008,845058.12,6517402.12,Ancien
C,132,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,190,60,NA,appartement,69,69008,843817.85,6516944.05,Ancien
C,87,42.5,2018,appartement,69,69008,846462.75,6516505.16,Ancien
C,109,54.3,NA,appartement,69,69008,845723.73,6517547.07,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,231.4,42,1958,appartement,69,69008,845436.09,6515991.65,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,133,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,128,78,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,91,48,NA,appartement,69,69008,843826.25,6515974.84,Ancien
D,225,92.8,NA,appartement,69,69008,845177.81,6516869.64,Ancien
E,244,60,NA,appartement,69,69008,843817.85,6516944.05,Ancien
C,113,76,1995,appartement,69,69008,845264.44,6517462.2,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,119,73,NA,appartement,69,69008,844886.64,6516339.9,Ancien
C,79,81.9,NA,appartement,69,69008,845607.36,6516885.7,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,125,101,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,134,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,135,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,72,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,251,60,NA,appartement,69,69008,843817.85,6516944.05,Ancien
C,125,101,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,143,36,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,127,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
B,56,98.5,2018,appartement,69,69008,844735.1,6517385.49,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,125,101,1972,appartement,69,69008,843876.8,6516065.11,Ancien
D,186,62,NA,appartement,69,69008,843817.85,6516944.05,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,130,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
E,246,65.5,NA,appartement,69,69008,844795.32,6516151.57,Ancien
C,70,73.2,NA,appartement,69,69008,844325.02,6516691.91,Ancien
D,139,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,132.6,59,1980,appartement,69,69008,845333.38,6516133.85,Ancien
D,179.7,45,1956,appartement,69,69008,846164.63,6516845.85,Ancien
D,190,64,NA,appartement,69,69008,845575.11,6517881.35,Ancien
C,113,104.9,NA,appartement,69,69008,844770.95,6517250.71,Ancien
D,138,54,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,118.9,48,2006,appartement,69,69008,844770.95,6517250.71,Ancien
C,131,84,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,134,64,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,116,78.4,NA,appartement,69,69008,845918.29,6517621.12,Ancien
C,129,88,1972,appartement,69,69008,843876.8,6516065.11,Ancien
C,100.3,75.1,2017,appartement,69,69008,844711.46,6517365.61,Ancien
